112200	2105745
119615	2105864
136270	2105866
119529	2105922
112582	2106028
117581	2106102
130917	2106115
126362	2106121
112577	2106223
121306	2106262
125791	2106273
126655	2106315
122668	2106364
126229	2106375
26537	2106399
122287	2106465
110933	2106608
122679	2106611
139394	2106613
128516	2106636
112658	2106666
128689	2106786
121537	2106788
122280	2106848
137522	2106880
110999	2106894
126909	2106975
131226	2107093
111162	2107184
134458	2107239
136573	2107258
135424	2107308
117305	2107343
134292	2107395
122925	2107411
135864	2107473
119851	2107549
118834	2107583
112335	2107604
126639	2107608
127391	2107775
112767	2107801
136265	2107810
123578	2107961
128063	2107970
125709	2107987
121051	2108128
132416	2108152
136685	2108207
124015	2108211
139289	2108255
122701	2108355
128060	2108386
135391	2108491
115957	2108528
111517	2108621
112677	2108648
134093	2108704
132870	2108716
134895	2108721
123422	2108844
127961	2108902
131740	2108990
135868	2109077
110809	2109086
115837	2109142
128215	2109143
127309	2109187
135392	2109192
134637	2109245
125271	2109323
117912	2109326
122106	2109338
110866	2109342
131705	2109439
126488	2109458
118871	2109532
132880	2109650
112659	2109654
112491	2109728
121765	2109801
126099	2109878
122051	2109882
138265	2109904
115931	2110026
134976	2110066
117584	2110091
111389	2110122
138616	2110175
114842	2110185
139292	2110223
132428	2110274
125597	2110300
124522	2110337
118873	2110362
111285	2110429
136460	2110477
111897	2110525
131976	2110533
121782	2110560
128174	2110610
124695	2110688
116046	2110705
125508	2110754
127552	2110759
127414	2110774
136564	2110796
112459	2110829
121799	2110842
120321	2110881
116144	2111219
111321	2111250
135413	2111318
136120	2111321
119627	2111338
128597	2111408
127340	2111459
135400	2111556
111134	2111565
62675	2111596900006
125703	2111617
130748	2111796
133228	2111827
127393	2111877
126665	2111915
126241	2112079
136054	2112092
124385	2112099
127345	2112113
126349	2112172
126402	2112275
134625	2112317
114664	2112356
114657	2112411
117941	2112415
112204	2112438
117582	2112482
121973	2112487
14578	21126003
117501	2112605
118338	2112606
120322	2112608
128921	2112727
117447	2112849
129459	2112914
126251	2112932
130265	2112994
111483	2113040
113546	2113149
122045	2113153
136874	2113170
128685	2113197
123677	2113208
134290	2113216
135636	2113281
117217	2113360
132736	2113449
114649	2113494
125515	2113521
120686	2113583
125983	2113655
121287	2113693
128180	2113696
135922	2113742
126359	2113778
122998	2113812
126478	2113852
132810	2113996
138828	2114003
132901	2114009
132728	2114012
135422	2114033
135594	2114067
122864	2114068
135273	2114087
118930	2114183
135411	2114221
111306	2114260
129589	2114288
126755	2114326
122329	2114344
136792	2114384
122608	2114446
136569	2114457
123124	2114547
134893	2114576
111960	2114594
111515	2114645
121939	2114659
123312	2114689
114469	2114747
121113	2114760
134796	2114775
123670	2114806
129046	2114941
111343	2114946
124172	2114975
123615	2115144
127955	2115239
123594	2115265
137568	2115312
131993	2115314
138132	2115375
137803	2115399
127488	2115417
134713	2115533
119845	2115621
123241	2115739
139176	2115753
111088	2115901
136434	2115931
134784	2115956
129002	2116015
129241	2116048
132046	2116091
128965	2116139
121392	2116209
118875	2116222
131985	2116256
125943	2116310
131896	2116346
133912	2116351
121284	2116407
129969	2116577
136176	2116661
130523	2116702
121665	2116739
124234	2116786
130582	2116814
126588	2116870
131094	2116873
135222	2116917
127339	2116992
127268	2117013
127906	2117048
135428	2117096
123368	2117167
111464	2117222
114866	2117265
117254	2117316
132832	2117372
111111	2117384
125513	2117393
117918	2117407
128064	2117410
128392	2117443
111160	2117460
135891	2117519
134795	2117668
134490	2117724
139212	2117742
124199	2117882
122274	2117964
134840	2117970
126958	2118172
124839	2118204
130574	2118239
116100	2118302
122290	2118446
129266	2118500
137572	2118505
138472	2118533
128838	2118560
137452	2118568
121989	2118591
123304	2118607
131891	2118620
124702	2118641
127592	2118659
135649	2118800
138099	2118805
135924	2118865
128178	2118907
112579	2118913
112336	2118924
132872	2118965
133642	2119070
125225	2119097
138551	2119112
120125	2119155
110896	2119172
124301	2119332
125372	2119545
136491	2119609
131988	2119790
133240	2119884
121797	2119887
112197	2119908
138346	2119921
119875	2119951
118385	2120020
119849	2120054
135432	2120107
130615	2120108
126217	2120122
112139	2120220
138357	2120256
127470	2120266
134783	2120335
139291	2120353
127953	2120395
126447	2120519
121981	2120568
139008	2120598
128205	2120717
123123	2120758
133241	2120835
124378	2121075
130361	2121081
124980	2121122
118874	2121129
119761	2121188
139446	2121194
118972	2121222
132833	2121228
118872	2121281
118829	2121324
121776	2121398
120893	2121403
127019	2121441
110825	2121453
114767	2121484
118494	2121509
117210	2121629
122007	2121665
127986	2121672
111330	2121683
111484	2121689
137660	2121801
138233	2121891
128812	2121949
119892	2121965
126721	2121980
129287	2122140
117219	2122184
121934	2122241
127978	2122250
128233	2122306
122863	2122314
124686	2122342
123292	2122358
135093	2122423
136259	2122450
131518	2122537
127586	2122636
139170	2122670
130516	2122675
133921	2122754
121442	2122842
126357	2122873
119503	2122912
127343	2122938
127342	2123014
128170	2123022
124745	2123027
130751	2123056
137117	2123175
130992	2123194
132879	2123219
112039	2123288
134973	2123458
122600	2123461
135990	2123558
128234	2123654
120868	2123664
131997	2123699
131568	2123751
116045	2123773
132841	2123811
117215	2123884
133235	2123891
137938	2123913
129655	2123933
117300	2123964
124618	2123982
128350	2124015
134921	2124224
130967	2124278
119496	2124303
121793	2124364
123153	2124425
131975	2124489
118412	2124496
121784	2124541
118891	2124543
137158	2124551
127713	2124593
112681	2124679
134460	2124692
122315	2124810
117458	2124824
133519	2124857
133170	2124922
125784	2124975
112675	2125031
135414	2125035
126995	2125047
127110	2125081
139501	2125095
126628	2125105
112054	2125127
127344	2125184
112161	2125206
121877	2125229
128365	2125262
124170	2125303
117350	2125339
127048	2125369
127734	2125371
130630	2125383
137209	2125397
115959	2125429
123610	2125465
129487	2125511
123282	2125621
124514	2125697
138827	2125792
132273	2125824
133125	2125896
111950	2125902
131299	2125909
120809	2125937
132735	2125959
128858	2126054
134455	2126074
135537	2126100
127382	2126116
126302	2126127
139277	2126173
121780	2126205
112019	2126251
128235	2126471
122909	2126528
132876	2126553
125917	2126561
134291	2126601
138904	2126611
135634	2126619
118461	2126632
118832	2126672
135425	2126673
126996	2127078
136843	2127148
132893	2127159
119659	2127163
125609	2127173
113818	2127232
120188	2127237
123886	2127254
128041	2127285
113694	2127322
114525	2127335
139284	2127426
114765	2127434
126049	2127438
134785	2127460
111007	2127649
128351	2127716
127111	2127736
118450	2127743
132835	2127752
121285	2127753
112160	2127765
110628	2127926
125206	2127969
112766	2127980
114656	2128002
128334	2128052
135173	2128081
138131	2128092
120856	2128102
137570	2128224
112282	2128301
132799	2128312
132895	2128333
122005	2128343
136572	2128625
125727	2128726
124513	2128778
127256	2128797
125350	2128818
127415	2128893
130862	2128986
111090	2129008
135984	2129039
135839	2129074
129460	2129079
132875	2129175
112042	2129179
119578	2129200
119884	2129269
121263	2129303
132232	2129411
125286	2129442
127346	2129485
132831	2129516
123322	2129535
111466	2129551
122304	2129569
118826	2129581
128337	2129754
123720	2129760
123260	2129764
137481	2129840
132824	2129862
120348	2130046
136476	2130071
112134	2130128
110717	2130209
123172	2130213
128077	2130323
131859	2130392
129037	2130395
131799	2130446
121967	2130530
124815	2130538
125785	2130570
129213	2130574
138441	2130639
117472	2130725
112315	2130747
121931	2130862
115997	2130926
112602	2130929
119757	2130930
125366	2130933
122283	2130969
119132	2130993
118441	2130999
128127	2131023
114623	2131119
137344	2131275
128974	2131292
132502	2131298
127379	2131299
124500	2131355
125704	2131369
117158	2131477
137473	2131517
112113	2131583
130551	2131592
139185	2131613
125942	2131624
132047	2131681
131300	2131697
110718	2131725
117206	2131741
118014	2131764
121986	2131947
133144	2132031
113681	2132109
126903	2132146
128445	2132203
122299	2132209
112500	2132263
111512	2132323
114519	2132350
123173	2132380
110716	2132422
112165	2132446
123559	2132507
129204	2132535
119532	2132577
125205	2132622
121090	2132624
115566	2132667
128199	2132724
126247	2132751
122752	2132820
113526	2132821
110629	2132840
126416	2132935
131735	2132959
127349	2132971
113684	2133002
132349	2133055
119640	2133155
112270	2133209
117583	2133210
128887	2133236
136676	2133253
112162	2133288
112653	2133374
136570	2133433
122285	2133486
117469	2133505
121283	2133710
135092	2133810
127407	2133812
124383	2133855
125526	2133858
126329	2133954
125349	2133983
134613	2133988
125258	2134031
136060	2134128
114608	2134155
138231	2134209
137710	2134286
112168	2134332
124322	2134412
128039	2134479
121798	2134498
137139	2134546
117908	2134607
130690	2134649
126265	2134708
126955	2134713
131237	2134789
126999	2134799
137398	2134991
120746	2135086
122291	2135133
119751	2135217
121102	2135245
120308	2135267
126924	2135310
126906	2135397
138839	2135426
126963	2135457
128072	2135536
128656	2135558
124204	2135586
119873	2135608
131877	2135632
110966	2135648
122750	2135650
120877	2135654
112203	2135714
123469	2135720
110897	2135723
132519	2135751
124483	2135811
120817	2135824
128687	2135835
125260	2135846
133183	2135893
126236	2135952
129592	2136008
132902	2136069
124851	2136189
119626	2136221
128431	2136374
122704	2136425
132503	2136689
134986	2136834
121092	2136835
130932	2137137
119874	2137163
134614	2137233
136568	2137243
112093	2137251
125363	2137344
125559	2137411
122023	2137413
128517	2137441
114891	2137521
121039	2137555
124727	2137633
133182	2137693
127642	2137898
124464	2137990
122052	2138096
118994	2138105
136246	2138210
128176	2138262
123247	2138280
124435	2138372
112135	2138384
112673	2138401
136232	2138458
130994	2138497
119631	2138545
136794	2138558
127153	2138611
122670	2138624
134885	2138629
133180	2138659
127378	2138676
126589	2138802
111924	2138803
123625	2138828
139639	2138992
113805	2139001
134862	2139011
127284	2139012
128811	2139040
127341	2139071
121607	2139100
122433	2139127
132797	2139155
122271	2139178
130963	2139250
136329	2139276
139290	2139299
122275	2139306
125435	2139339
120222	2139387
124361	2139418
121286	2139447
135412	2139468
130993	2139574
124252	2139714
123378	2139806
123672	2139811
118860	2139845
113851	2139887
122276	2140029
121990	2140040
132734	2140070
121606	2140081
125516	2140138
126611	2140181
118359	2140186
128821	2140210
138085	2140250
123230	2140281
133910	2140405
138617	2140413
122893	2140429
132828	2140450
128823	2140461
132892	2140503
130894	2140515
115783	2140541
124412	2140546
139398	2140554
128403	2140627
110633	2140709
127406	2140764
118330	2140769
133640	2140850
128402	2140866
128852	2140901
133181	2140922
122892	2141010
127381	2141022
114528	2141084
128249	2141111
122690	2141125
111507	2141261
118961	2141291
121032	2141296
117223	2141313
135389	2141326
131566	2141368
135334	2141414
113693	2141456
122473	2141567
126734	2141586
121787	2141669
126585	2141724
133857	2141771
128194	2141772
122308	2141792
112040	2141806
126959	2141875
111196	2141881
121635	2141886
126165	2141898
127336	2141964
126757	2142134
110592	2142279
125288	2142280
129203	2142293
124360	2142336
111133	2142414
128931	2142476
125596	2142570
114747	2142606
122671	2142621
130617	2142662
136563	2142794
121337	2142879
129436	2142899
111514	2143184
122448	2143214
125944	2143302
130796	2143315
120712	2143348
129319	2143354
114699	2143475
113527	2143500
118420	2143507
111469	2143567
132700	2143591
129890	2143621
122689	2143653
121822	2143680
117910	2143721
125207	2143729
127957	2143792
112298	2143796
123473	2143804
139576	2143815
134793	2143889
119017	2143896
130795	2143931
126627	2143950
111151	2143954
121289	2144056
126475	2144075
127101	2144156
133386	2144232
122916	2144237
125514	2144251
111516	2144341
133045	2144620
122432	2144635
128352	2144715
135180	2144858
124253	2144879
135639	2144912
126048	2144959
122292	2145025
126087	2145052
127001	2145063
131677	2145122
132827	2145179
127056	2145245
111341	2145307
126133	2145378
128126	2145467
119603	2145518
137962	2145528
133074	2145560
123139	2145613
122309	2145636
127650	2145693
110630	2145714
125656	2145716
130470	2145740
116121	2145883
135274	2145943
122678	2146025
127897	2146070
129229	2146121
117218	2146177
118963	2146186
139616	2146332
117211	2146425
130749	2146456
122836	2146516
124432	2146518
121216	2146532
133236	2146555
116122	2146586
124465	2146670
128037	2146831
112504	2146840
134794	2146918
129298	2146953
133157	2146973
126434	2147067
120347	2147074
134861	2147135
121632	2147181
136059	2147189
139638	2147200
117297	2147206
131983	2147277
120594	2147288
138618	2147367
128505	2147388
112018	2147487
126134	2147507
122171	2147528
128942	2147732
121821	2147843
131883	2147859
127981	2147887
138046	2147969
121988	2148122
112108	2148141
127113	2148441
124255	2148468
132812	2148780
112216	2148843
117204	2148967
121972	2148986
135429	2148988
117208	2149002
128982	2149003
118836	2149007
136571	2149025
127380	2149097
130457	2149173
112461	2149194
123472	2149310
118970	2149316
124200	2149343
131529	2149390
131706	2149424
133238	2149573
128080	2149731
125229	2149740
133787	2149770
137448	2149847
117353	2149943
123956	2149962
111478	2150018
135640	2150128
111930	2150181
135892	2150214
123468	2150351
131704	2150354
127958	2150394
110931	2150440
127439	2150473
124171	2150495
120822	2150589
126718	2150610
138345	2150631
128236	2150676
130528	2150683
134886	2150696
131864	2150699
132840	2150702
134776	2150709
124159	2150749
129214	2150757
120154	2150795
117838	2150802
138512	2150822
117199	2150884
129335	2150922
122866	2150974
129794	2150979
134984	2151250
130526	2151265
126982	2151273
127664	2151296
114695	2151349
131958	2151395
126584	2151437
117339	2151537
129654	2151571
113762	2151581
121029	2151589
126084	2151633
133430	2151648
138925	2151688
124605	2151702
131992	2151788
122277	2151820
129260	2151981
111337	2152025
114717	2152049
113679	2152050
110978	2152121
120187	2152208
122381	2152228
127729	2152238
114832	2152342
124270	2152423
132823	2152450
137381	2152489
135174	2152497
112668	2152574
113644	2152702
112333	2152782
131999	2152845
126145	2152935
138454	2152992
125986	2153013
128688	2153030
128768	2153107
129060	2153110
136584	2153112
120737	2153145
131015	2153210
128741	2153232
132704	2153250
119671	2153298
138575	2153304
129590	2153388
112137	2153399
128075	2153439
114888	2153484
113846	2153564
128250	2153579
112503	2153603
139395	2153616
117315	2153640
124719	2153650
114723	2153668
129697	2153711
120148	2153782
126216	2153792
123666	2153796
125348	2153837
119876	2153839
126427	2153895
134615	2153965
110806	2154108
132427	2154173
133261	2154203
122206	2154329
126309	2154413
126089	2154463
126088	2154492
136381	2154515
122071	2154596
135893	2154612
131707	2154679
135975	2154690
121609	2154764
126587	2154891
122688	2154917
138267	2154922
135592	2155058
122298	2155225
132731	2155250
135393	2155294
126505	2155360
129739	2155394
111552	2155420
126081	2155437
130800	2155490
122762	2155533
125700	2155546
112337	2155568
117209	2155591
33532	2155689
121050	2155701
137264	2155719
130580	2155791
135431	2155927
112682	2155939
118928	2155949
133922	2156097
128787	2156129
117202	2156210
112163	2156222
130738	2156238
119748	2156268
129617	2156402
115996	2156406
135094	2156459
112010	2156505
113692	2156558
137708	2156848
135863	2156891
113797	2156924
118331	2156926
134884	2156949
110982	2156987
123240	2157003
33189	2157004
119594	2157038
127514	2157049
125361	2157051
127795	2157157
130961	2157258
119750	2157269
134631	2157462
131127	2157542
134979	2157599
130550	2157620
138161	2157632
122376	2157639
136058	2157836
136056	2157852
123055	2157967
128086	2158017
118958	2158024
137451	2158087
124235	2158099
134656	2158116
115832	2158122
114756	2158140
127408	2158145
126480	2158159
39660	2158189
124720	2158262
125809	2158278
133186	2158294
129267	2158337
128181	2158388
124532	2158465
133751	2158474
125881	2158593
122278	2158601
131996	2158624
121185	2158661
121791	2158826
112142	2158920
115799	2158925
117224	2159106
115983	2159109
132903	2159158
138232	2159381
120684	2159412
130002	2159439
118358	2159470
117919	2159542
135638	2159560
112141	2159612
130428	2159726
117313	2159729
126239	2159838
129802	2159847
122833	2159902
122867	2159937
128078	2159956
129642	2160032
133155	2160098
124019	2160107
138785	2160127
118951	2160202
126226	2160215
121053	2160226
136790	2160254
129127	2160281
126801	2160285
120202	2160309
122587	2160506
121305	2160543
117207	2160589
110698	2160822
112497	2160864
112199	2160879
133474	2160972
134660	2160973
132871	2161011
135188	2161030
126660	2161050
121242	2161168
121035	2161227
128393	2161233
122092	2161240
134535	2161268
111532	2161327
121033	2161379
126474	2161395
122541	2161495
127963	2161618
125941	2161619
132882	2161676
112605	2161684
117216	2161695
132900	2161718
118882	2161721
118389	2161725
111533	2161822
128364	2161873
134834	2161976
117304	2162029
139475	2162116
128204	2162118
123608	2162136
134461	2162173
129744	2162180
129294	2162196
126582	2162298
122288	2162400
122293	2162401
119865	2162441
135894	2162461
135591	2162492
119147	2162506
138221	2162511
129261	2162577
125529	2162660
125429	2162679
112138	2162712
121608	2162765
135650	2162771
122754	2162829
139698	2162832
121820	2162846
114621	2162975
122808	2162999
121616	2163006
127383	2163022
114768	2163109
127982	2163119
127351	2163139
139637	2163291
123098	2163307
112167	2163382
131567	2163395
131716	2163401
125208	2163501
130436	2163613
122835	2163614
121890	2163782
126030	2163784
133007	2163796
126662	2163827
114720	2163832
112188	2163902
117473	2163909
138222	2163945
131989	2163973
120680	2164020
111091	2164064
134080	2164140
137333	2164141
117940	2164206
121623	2164252
120688	2164349
138599	2164397
127628	2164402
128532	2164428
112506	2164489
127980	2164553
136897	2164573
139274	2164686
114730	2164825
19734	2164892
135433	2164894
130581	2164933
125918	2164988
112765	2165000
114885	2165004
117915	2165007
132881	2165018
128071	2165027
123678	2165068
122692	2165079
132837	2165084
139502	2165100
134612	2165186
127200	2165340
132961	2165510
120880	2165517
114554	2165555
138600	2165585
114578	2165624
112676	2165687
124691	2165701
125525	2165741
111555	2165742
114750	2165798
127264	2165943
135895	2165953
136330	2165977
133461	2166158
113858	2166198
126395	2166269
132825	2166331
133143	2166371
124302	2166418
120237	2166459
137370	2166484
133914	2166531
137939	2166571
111344	2166622
136260	2166643
117454	2166676
122930	2166683
137786	2166698
112460	2166766
118884	2166778
127595	2166841
112198	2166908
126586	2166915
115804	2166920
115574	2166979
112442	2167002
126722	2167061
131878	2167074
127047	2167188
125489	2167241
121819	2167278
122310	2167381
135346	2167391
121288	2167420
112011	2167462
118413	2167552
127050	2167623
112744	2167693
122279	2167703
125879	2167736
124729	2167751
137713	2167761
130363	2167807
133367	2167923
123071	2167957
110793	2168222
122300	2168251
131179	2168283
119504	2168284
126624	2168349
129170	2168363
122566	2168395
133173	2168437
136057	2168452
129297	2168518
122568	2168587
128115	2168592
128654	2168624
131998	2168732
123171	2168868
135593	2168897
118415	2168933
122834	2169040
122272	2169180
122136	2169249
122286	2169275
122273	2169322
128134	2169336
132674	2169358
112639	2169383
124020	2169409
126961	2169421
137148	2169452
114722	2169548
130616	2169552
139418	2169557
111550	2169565
112136	2169620
119018	2169807
127960	2169834
124376	2169903
121049	2170071
121975	2170209
128179	2170220
118870	2170260
127388	2170390
111493	2170400
121794	2170422
128836	2170482
124173	2170557
135862	2170616
131098	2170625
125370	2170638
112678	2170643
121220	2170766
121932	2170846
115835	2170899
125608	2170955
130116	2171008
127032	2171079
125984	2171092
136562	2171135
124788	2171176
122764	2171183
111135	2171223
135923	2171230
121790	2171292
117212	2171322
111495	2171367
127469	2171392
121788	2171431
112501	2171464
136206	2171562
123576	2171565
112604	2171615
110715	2171694
130594	2171700
120728	2171880
111089	2171907
139295	2171937
117858	2171980
112462	2171983
126477	2172069
135880	2172082
129786	2172145
132744	2172173
124158	2172222
138912	2172253
117981	2172288
122049	2172333
127287	2172342
130752	2172470
116047	2172505
138220	2172511
112661	2172561
125780	2172567
131898	2172646
136677	2172734
126759	2172792
119596	2172793
126432	2172795
130694	2172852
133641	2172916
126426	2172926
126135	2172959
114659	2173053
121786	2173071
123130	2173151
112140	2173165
124456	2173240
137659	2173378
112580	2173399
134580	2173489
138554	2173511
112660	2173568
127350	2173603
114530	2173637
110836	2173669
127353	2173675
125259	2173745
123476	2173823
112502	2173831
130916	2174022
117221	2174040
117203	2174042
139684	2174060
113645	2174091
137447	2174281
136473	2174311
134985	2174335
136061	2174414
120896	2174591
124334	2174592
135399	2174676
127062	2174678
123731	2174703
134896	2174772
131884	2174795
135137	2174815
112596	2174847
126994	2174990
135879	2174998
136896	2175000
127594	2175001
114752	2175066
112679	2175106
138552	2175114
122924	2175273
139715	2175290
135430	2175291
132434	2175373
133122	2175417
130753	2175450
128366	2175455
112334	2175543
114692	2175605
111001	2175687
135390	2175721
131991	2175740
126479	2175754
119064	2175858
133867	2175954
132839	2176053
113869	2176136
135095	2176194
122050	2176264
124380	2176304
139496	2176533
135881	2176769
113874	2176775
136739	2176873
127474	2176898
137052	2176930
123117	2176940
118974	2177014
127258	2177033
112202	2177089
121213	2177103
114533	2177148
127390	2177170
122765	2177244
116134	2177251
128859	2177261
132829	2177297
126471	2177306
122289	2177356
134782	2177428
112208	2177437
126428	2177464
125702	2177515
114887	2177549
126682	2177601
128020	2177642
118398	2177689
126960	2177692
112268	2177701
138832	2177736
126057	2177773
139175	2177810
130915	2177855
121769	2177943
119495	2177987
137936	2178032
134754	2178035
133169	2178050
139286	2178097
122800	2178120
114517	2178138
131164	2178160
123675	2178196
127916	2178272
124256	2178273
122323	2178280
119864	2178292
137105	2178334
119533	2178339
128177	2178384
123591	2178482
121795	2178504
125858	2178612
114650	2178618
111498	2178691
126207	2178697
126472	2178725
121254	2178847
122294	2178866
135181	2178895
114769	2179005
124233	2179080
128957	2179202
127049	2179239
130468	2179304
123470	2179374
138823	2179441
123669	2179513
132826	2179537
133369	2179546
114788	2179670
125369	2179696
139065	2179725
126029	2179741
124176	2179776
124413	2179874
128051	2179875
120826	2179962
124381	2179988
135388	2180122
114830	2180160
133237	2180269
138619	2180341
110810	2180365
112111	2180368
133227	2180593
120595	2180654
123026	2180937
131096	2180949
137661	2180961
135434	2180963
121157	2180988
128810	2181116
113749	2181139
124008	2181152
117446	2181181
112490	2181241
122669	2181244
125528	2181247
133120	2181311
111547	2181468
